movie_id,title,genre_ids,release_date,movie_popularity,vote_average,vote_count,budget,revenue,rating
296099,Vacation,[35],2015-07-28,29.693,6.3,2968,31000000,104384188,R
77174,ParaNorman,"[10751, 16, 12, 35]",2012-08-03,29.67,6.9,1981,60000000,107139399,PG
296524,Deepwater Horizon,"[18, 28]",2016-09-29,29.669,6.8,3609,110000000,121790373,PG-13
149870,The Wind Rises,"[10751, 18, 16, 10752, 36, 10749]",2013-07-20,29.614,7.8,2109,30000000,117932401,PG-13
16353,Ong Bak 2,"[12, 28, 53]",2008-12-04,29.575,6.4,474,8500000,8936663,R
12437,Underworld: Rise of the Lycans,"[14, 28, 53]",2009-01-22,29.527,6.5,2909,35000000,92158961,R
257211,The Intern,[35],2015-09-24,29.459,7.2,5322,35000000,194564672,PG-13
19185,Night of the Living Dead,[27],1990-10-19,29.439,6.8,631,4200000,5835247,R
11969,Tombstone,"[37, 28]",1993-12-25,29.422,7.6,1457,25000000,56505065,R
627290,Antebellum,[27],2020-09-02,29.412,6.4,625,15000000,6852361,R
242,The Godfather: Part III,"[80, 18, 53]",1990-12-25,29.368,7.4,4628,54000000,136766062,R
217993,Justice League: War,"[16, 28]",2014-02-02,29.36,7.6,780,3500000,5155325,PG-13
127493,Stolen,"[28, 80, 53]",2012-09-06,29.359,5.4,798,35000000,2106557,R
164558,One Direction: This Is Us,"[99, 10402]",2013-08-30,29.357,8.5,862,10000000,68500000,PG
14011,Justice League: The New Frontier,"[28, 12, 16, 878, 10751]",2008-02-26,29.33,6.9,380,3500000,5231128,PG-13
401981,Red Sparrow,"[9648, 53]",2018-02-28,29.313,6.5,4973,69000000,151572634,R
45772,Gnomeo & Juliet,"[16, 10751]",2011-01-13,29.255,5.8,1580,36000000,189712432,G
5825,National Lampoon's Christmas Vacation,[35],1989-11-30,29.199,7.2,1676,27000000,71319546,PG-13
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,[27],1985-11-01,29.172,5.8,1295,3000000,29999213,R
1375,Rocky V,[18],1990-11-16,29.17,5.7,2340,42000000,119946358,PG-13
9360,Anaconda,"[12, 27, 53]",1997-04-11,29.166,5.1,1891,45000000,136000000,PG-13
86834,Noah,"[18, 12]",2014-03-07,29.159,5.6,5181,125000000,362637473,PG-13
948,Halloween,"[27, 53]",1978-10-24,29.075,7.6,3963,325000,70274000,R
9473,"South Park: Bigger, Longer & Uncut","[16, 35]",1999-06-30,29.051,7.2,2030,21000000,83137603,R
343795,90 Minutes in Heaven,[18],2015-09-11,28.999,6.2,112,5000000,4842699,PG-13
258509,Alvin and the Chipmunks: The Road Chip,"[12, 16, 35, 10751]",2015-12-17,28.955,6.1,1303,90000000,233755553,PG
9070,Mighty Morphin Power Rangers: The Movie,"[10751, 28, 12, 878, 14]",1995-06-30,28.955,5.7,503,15000000,66000000,PG
114150,Pitch Perfect,"[35, 10402, 10749]",2012-09-28,28.929,7.3,5598,17000000,115400000,PG-13
769,GoodFellas,"[18, 80]",1990-09-12,28.881,8.5,9542,25000000,46835000,R
563,Starship Troopers,"[12, 28, 53, 878]",1997-11-07,28.881,7.0,3592,105000000,121214377,R
16871,Drag Me to Hell,"[27, 53]",2009-03-15,28.852,6.3,2760,30000000,90810892,PG-13
1970,The Grudge,"[27, 9648, 53]",2004-10-22,28.851,5.9,2291,10000000,183474602,PG-13
417384,Scary Stories to Tell in the Dark,"[27, 53]",2019-08-08,28.834,6.5,1995,25000000,95438172,PG-13
10528,Sherlock Holmes,"[28, 12, 80, 9648]",2009-01-01,28.75,7.2,11792,90000000,524028679,PG-13
184314,Young & Beautiful,[18],2013-08-21,28.717,6.5,940,5446287,7613812,NR
9725,Friday the 13th Part 2,"[27, 53]",1981-05-01,28.699,6.1,1147,1250000,21722776,R
18937,Quest for Camelot,"[14, 16, 18, 10749, 10751]",1998-05-15,28.668,6.9,638,40000000,38172500,G
18925,Facing the Giants,[18],2006-09-29,28.665,7.5,287,100000,10178331,PG
353616,Pitch Perfect 3,"[35, 10402]",2017-12-20,28.657,6.6,2804,45000000,184724494,PG-13
501170,Doctor Sleep,"[27, 53]",2019-10-30,28.609,7.2,3020,45000000,72281712,R
9320,The Avengers,"[53, 878]",1998-08-13,28.566,4.4,523,60000000,48585416,PG-13
82654,Warm Bodies,"[27, 35, 10749]",2013-01-31,28.565,6.4,5239,35000000,116980662,PG-13
204082,Homefront,"[28, 53]",2013-11-12,28.527,7.0,2708,22000000,43058898,R
324668,Jason Bourne,"[28, 53]",2016-07-27,28.494,6.3,4711,120000000,415484914,PG-13
1979,Fantastic Four: Rise of the Silver Surfer,"[12, 14, 28, 53]",2007-06-13,28.477,5.6,6503,130000000,301913131,PG-13
381719,Peter Rabbit,"[16, 12, 10751]",2018-02-07,28.458,6.7,1346,50000000,351266433,PG
16538,"I Love You, Man","[35, 10749]",2009-03-20,28.455,6.5,1265,41000000,91980359,R
3980,Critters,"[27, 28, 35, 878, 53]",1986-04-11,28.443,6.4,682,2000000,13167232,PG-13
23437,A Nightmare on Elm Street,"[27, 9648, 53]",2010-04-30,28.416,5.5,2125,35000000,115664037,R
9513,Garfield: A Tail of Two Kitties,"[35, 10751, 12, 16]",2006-06-15,28.416,5.5,1657,60000000,141702264,PG
88751,Journey to the Center of the Earth,"[28, 878, 12, 35, 10751]",2008-07-10,28.342,6.0,3863,45000000,101702060,PG
256274,"As Above, So Below","[27, 53]",2014-08-14,28.3,6.7,2521,5000000,40100000,R
1371,Rocky III,[18],1982-05-28,28.28,6.8,3015,17000000,270000000,PG
11459,Sky High,"[12, 35, 10751]",2005-07-29,28.274,6.2,1844,35000000,86369815,PG
58431,Pride and Prejudice and Zombies,"[10749, 27, 35, 53]",2016-02-04,28.271,6.1,1779,28000000,16374328,PG-13
6537,The Orphanage,"[27, 18, 53]",2007-05-20,28.271,7.2,2211,3400000,78638987,R
11284,Freddy's Dead: The Final Nightmare,"[27, 53, 35]",1991-09-05,28.266,5.3,919,11000000,34872033,R
346685,The Girl on the Train,"[80, 18, 9648, 53]",2016-10-05,28.238,6.4,4826,45000000,173185859,R
163,Ocean's Twelve,"[53, 80]",2004-12-09,28.211,6.5,5786,110000000,362744280,PG-13
8643,The Exorcism of Emily Rose,"[80, 18, 27, 53]",2005-09-09,28.203,6.5,2125,19000000,145166804,PG-13
335788,Renegades,"[53, 28]",2017-08-21,28.181,5.7,257,66190000,2602149,PG-13
137116,Smurfs: The Lost Village,"[10751, 12, 16, 35]",2017-03-23,28.156,6.3,1136,60000000,197183546,PG
63311,The Skin I Live In,"[18, 27]",2011-08-17,28.151,7.5,3296,13000000,33750478,R
13523,Sex Drive,"[35, 12, 10749]",2008-10-16,28.033,6.3,985,19000000,18755936,R
415842,American Assassin,"[28, 53]",2017-09-14,28.031,6.4,2371,33000000,67200000,R
11001,Blue Streak,"[28, 35, 80]",1999-09-17,28.024,6.4,1111,65000000,117758500,PG-13
11887,High School Musical 3: Senior Year,"[35, 10749, 18, 10751, 10402]",2008-10-11,28.012,6.6,2990,11000000,252909177,G
508,Love Actually,"[35, 10749, 18]",2003-09-07,28.003,7.1,5226,40000000,244931766,R
74,War of the Worlds,"[12, 53, 878]",2005-06-28,27.971,6.5,6556,132000000,603873119,PG-13
335796,Ouija: Origin of Evil,"[27, 53]",2016-10-20,27.928,6.1,1963,9000000,81705746,PG-13
334521,Free Fire,"[28, 80, 9648]",2017-03-31,27.911,6.3,859,7000000,3719383,R
244566,Life After Beth,"[10749, 35, 27]",2014-08-15,27.908,5.5,525,2400000,88273,R
16052,Selena,"[10402, 18, 36]",1997-03-21,27.899,7.8,962,20000000,60000000,PG
301351,We Are Your Friends,"[18, 10402, 10749, 35]",2015-08-26,27.895,6.7,1976,6000000,11122090,R
11453,Deuce Bigalow: European Gigolo,[35],2005-08-12,27.889,5.1,672,22000000,22400154,R
30497,The Texas Chain Saw Massacre,[27],1974-10-01,27.862,7.3,2145,85000,30859000,R
10281,Friday the 13th Part VII: The New Blood,"[27, 53]",1988-05-13,27.848,5.4,699,2800000,19170001,R
1646,Freedom Writers,"[80, 18]",2007-01-05,27.822,7.9,1617,21000000,43095175,PG-13
254473,Brick Mansions,"[28, 80, 18]",2014-04-22,27.802,5.9,1251,28000000,68896829,PG-13
249164,If I Stay,[18],2014-08-21,27.802,7.4,3734,11000000,78274843,PG-13
4011,Beetlejuice,"[14, 35]",1988-03-30,27.785,7.4,5117,15000000,73707461,PG
302946,The Accountant,"[80, 53, 18]",2016-10-13,27.764,7.0,4807,44000000,155160045,R
621,Grease,"[10749, 35]",1978-07-07,27.756,7.4,5818,6000000,181813770,PG
1924,Superman,"[878, 28, 12]",1978-12-13,27.722,7.1,2852,55000000,300218018,PG
43539,The Next Three Days,"[10749, 18, 53, 80]",2010-11-18,27.693,7.1,2229,30000000,51148651,PG-13
17578,The Adventures of Tintin,"[12, 16, 9648]",2011-10-24,27.678,6.8,4372,130000000,371940071,PG
10096,13 Going on 30,"[35, 14, 10749]",2004-04-13,27.613,6.7,4047,37000000,96455697,PG-13
2668,Sleepy Hollow,"[18, 14, 53, 9648, 27]",1999-11-18,27.597,7.1,5236,100000000,206071502,R
399360,Alpha,"[12, 18]",2018-08-17,27.557,6.4,2058,51000000,35808437,PG-13
75612,Oblivion,"[28, 878, 12, 9648]",2013-04-10,27.553,6.6,8943,120000000,286168572,PG-13
38356,Transformers: Dark of the Moon,"[28, 878, 12]",2011-06-28,27.529,6.1,6649,195000000,1123794079,PG-13
329996,Dumbo,"[10751, 14, 12]",2019-03-27,27.517,6.7,3629,170000000,215832199,PG
243688,Poltergeist,[27],2015-05-20,27.515,5.2,1921,35000000,95437994,PG-13
144336,Sabotage,"[28, 18, 53, 80]",2014-03-28,27.507,5.6,1117,35000000,22126842,R
2048,"I, Robot","[28, 878]",2004-07-15,27.495,6.9,9579,120000000,347234916,PG-13
10402,Deuce Bigalow: Male Gigolo,[35],1999-12-10,27.482,5.9,1036,17000000,65535067,R
531309,Brightburn,"[27, 53, 878]",2019-05-09,27.481,6.1,2239,6000000,32893421,R
10664,[REC]²,"[53, 27]",2009-09-15,27.473,6.6,1470,5600000,18469680,R
404733,Overdrive,"[53, 28, 9648]",2017-06-29,27.47,6.1,753,28210303,7793,PG-13
9335,Transporter 2,"[28, 53, 80]",2005-08-03,27.437,6.3,2737,32000000,89083229,PG-13
7451,xXx,"[28, 12, 53]",2002-08-09,27.344,5.9,3338,70000000,277448382,PG-13
6114,Bram Stoker's Dracula,"[10749, 27]",1992-11-13,27.344,7.4,3757,40000000,215862692,R
180299,The Raid 2,"[28, 80, 53]",2014-03-27,27.343,7.6,1750,4500000,6566916,R
70436,The Raven,"[80, 53, 9648]",2012-03-09,27.332,6.3,1015,26000000,29657751,R
39538,Contagion,"[18, 53, 878]",2011-09-08,27.26,6.6,4821,60000000,137551594,PG-13
8835,Legally Blonde,[35],2001-07-13,27.258,6.7,2905,18000000,141774679,PG-13
14324,Virgin Territory,"[12, 28, 35, 10749]",2007-12-17,27.242,4.4,222,38000000,5410749,R
508763,A Dog's Way Home,"[18, 12, 10751]",2019-01-10,27.23,7.2,779,18000000,17643857,PG
11247,A Cinderella Story,[35],2004-07-10,27.199,6.5,2631,19000000,70067909,PG
954,Mission: Impossible,"[12, 28, 53]",1996-05-22,27.17,6.9,6699,80000000,457731198,PG-13
6145,Fracture,[53],2007-04-19,27.153,7.3,2969,10000000,91354215,R
242512,Ouija,[27],2014-10-24,27.131,5.1,2255,5000000,103590271,PG-13
346808,Momentum,"[28, 80, 53]",2015-10-15,27.116,5.7,420,20000000,133332,NR
347375,Mile 22,"[28, 53]",2018-08-16,27.109,6.2,1725,35000000,66308758,R
440021,Happy Death Day,"[27, 9648, 35]",2017-10-12,27.101,6.6,5004,4800000,122637878,PG-13
10483,Death Race,"[28, 53, 878]",2008-08-22,27.08,6.2,2939,45000000,76014335,R
10823,Children of the Corn,"[27, 53]",1984-03-09,27.071,5.7,702,800000,14568989,R
2501,The Bourne Identity,"[28, 18, 9648, 53]",2002-06-14,27.055,7.4,7412,60000000,214034224,PG-13
423,The Pianist,"[18, 10752]",2002-09-17,27.038,8.4,6815,35000000,120072577,R
50014,The Help,[18],2011-08-09,27.029,8.2,5927,25000000,216639112,PG-13
266856,The Theory of Everything,"[18, 10749]",2014-11-26,27.018,7.9,8974,15000000,123726688,PG-13
11565,Big Momma's House 2,"[35, 80]",2006-01-26,26.993,5.8,1248,40000000,138259062,PG-13
57089,Hoodwinked Too! Hood VS. Evil,"[35, 16, 10751]",2011-04-29,26.979,5.2,423,30000000,13521829,PG
9738,Fantastic Four,"[28, 12, 14, 878]",2005-06-29,26.966,5.8,7722,100000000,333535934,PG-13
37056,Letters to Juliet,"[35, 18, 10749]",2010-05-13,26.948,7.0,2434,30000000,82148538,PG
4922,The Curious Case of Benjamin Button,"[18, 14, 10749]",2008-12-25,26.943,7.6,10201,150000000,333932083,PG-13
2502,The Bourne Supremacy,"[28, 18, 53]",2004-07-23,26.893,7.3,6005,75000000,288500217,PG-13
382322,Batman: The Killing Joke,"[28, 16, 80, 18]",2016-07-24,26.858,6.6,1364,3500000,3775000,R
484641,Anna,"[53, 28]",2019-06-19,26.848,6.7,1914,34000000,31626978,R
345920,Collateral Beauty,"[18, 10749]",2016-12-06,26.845,7.3,4711,36000000,88528280,PG-13
1372,Blood Diamond,"[18, 53, 28]",2006-01-26,26.819,7.5,5931,100000000,171720398,R
264660,Ex Machina,"[18, 878]",2015-01-16,26.809,7.6,10752,15000000,36869414,R
1620,Hitman,"[28, 53, 18]",2007-11-21,26.796,6.1,2548,24000000,99965753,R
25195,Leap Year,"[10749, 35]",2010-01-08,26.783,6.9,1627,19000000,32686500,PG
365222,Ip Man 3,"[28, 18, 36]",2015-12-19,26.774,7.0,1243,36000000,156844753,PG-13
274870,Passengers,"[18, 10749, 878]",2016-12-21,26.768,6.9,10976,110000000,303144152,PG-13
2251,Unfaithful,"[53, 18]",2002-05-10,26.768,6.6,1096,50000000,119137784,R
36586,Blade II,"[14, 27, 28, 53]",2002-03-22,26.733,6.5,3628,54000000,155010032,R
1949,Zodiac,"[80, 18, 9648, 53]",2007-03-02,26.727,7.5,7846,65000000,84785914,R
296,Terminator 3: Rise of the Machines,"[28, 53, 878]",2003-07-02,26.727,6.1,5164,200000000,435000000,R
10065,The Amityville Horror,[27],2005-04-14,26.713,6.1,1691,19000000,108047131,R
7840,"10,000 BC","[12, 28, 18, 14]",2008-02-22,26.689,5.4,2342,105000000,269784201,PG-13
445629,Fighting with My Family,[35],2019-02-14,26.685,6.8,1233,11000000,39055536,PG-13
239563,St. Vincent,[35],2014-10-09,26.654,7.1,1496,13000000,54837234,PG-13
956,Mission: Impossible III,"[12, 28, 53]",2006-05-03,26.65,6.7,5123,150000000,397850012,PG-13
949,Heat,"[28, 80, 18, 53]",1995-12-15,26.642,7.9,5151,60000000,187436818,R
39451,Little Fockers,"[35, 10749]",2010-12-21,26.624,5.6,2639,100000000,310650585,PG-13
515001,Jojo Rabbit,"[35, 10752, 18]",2019-10-18,26.606,8.1,6774,14000000,82468705,PG-13
51739,The Secret World of Arrietty,"[14, 16, 10751]",2010-07-16,26.602,7.6,2062,23000000,145570827,G
924,Dawn of the Dead,"[28, 27]",2004-03-19,26.597,7.0,2968,28000000,102356381,R
10865,Atlantis: The Lost Empire,"[16, 10751, 12, 878]",2001-06-02,26.59,6.9,3724,120000000,186053725,PG
1265,Bridge to Terabithia,"[12, 18, 10751]",2007-02-15,26.587,7.3,3662,60000000,137587063,PG
1573,Die Hard 2,"[28, 53]",1990-07-02,26.56,6.9,4417,70000000,240031094,R
12180,Star Wars: The Clone Wars,"[16, 28, 878, 12]",2008-08-05,26.54,6.1,1472,8500000,68282844,PG
399035,The Commuter,"[28, 53]",2018-01-11,26.465,6.3,3565,30000000,119942387,PG-13
44833,Battleship,"[53, 28, 12, 878]",2012-04-11,26.457,5.8,4448,209000000,303025485,PG-13
11978,Men of Honor,[18],2000-09-13,26.444,7.4,1654,82343495,48814909,R
11451,Herbie Fully Loaded,"[35, 10751, 12, 14, 10749]",2005-06-22,26.431,5.6,1829,50000000,66002004,G
103,Taxi Driver,"[80, 18]",1976-02-09,26.418,8.2,8780,1300000,28570902,R
11077,Problem Child,[35],1990-07-27,26.408,6.0,590,10000000,72000000,PG
1581,The Holiday,"[35, 10749]",2006-12-08,26.392,7.1,3885,85000000,194168700,PG-13
37799,The Social Network,[18],2010-10-01,26.383,7.3,9459,40000000,224920315,PG-13
8065,21,"[18, 80]",2008-03-27,26.35,6.7,3666,35000000,69823199,PG-13
8975,The Marine,[28],2006-10-13,26.282,6.0,552,20000000,22165608,PG-13
629,The Usual Suspects,"[18, 80, 53]",1995-07-19,26.263,8.2,8161,6000000,23341568,R
395992,Life,"[27, 878, 53]",2017-03-22,26.253,6.4,5894,58000000,100541806,R
10283,Friday the 13th Part VIII: Jason Takes Manhattan,"[27, 53]",1989-07-28,26.249,4.9,702,5000000,14000000,R
9594,Double Impact,"[53, 28, 80, 18]",1991-07-31,26.233,6.0,732,15000000,30102717,R
18,The Fifth Element,"[12, 14, 28, 53, 878]",1997-05-02,26.222,7.5,8610,90000000,263920180,PG-13
530385,Midsommar,"[27, 18, 9648]",2019-07-03,26.218,7.1,4299,9000000,47980982,R
1813,The Devil's Advocate,"[18, 9648, 53, 27]",1997-10-17,26.208,7.4,4428,57000000,152944660,R
38317,Zookeeper,"[35, 10749, 10751]",2011-07-06,26.198,5.4,1298,80000000,169852759,PG
256961,Paul Blart: Mall Cop 2,"[28, 35, 10751]",2015-04-16,26.19,5.2,1257,38000000,107597242,PG
4488,Friday the 13th,[27],1980-05-09,26.177,6.4,2066,550000,59754601,R
84892,The Perks of Being a Wallflower,[18],2012-09-20,26.159,7.8,8576,13000000,33400000,PG-13
64328,The Muppets,"[10751, 35, 10402]",2011-11-22,26.151,6.7,1232,45000000,165184237,PG
7220,The Punisher,"[28, 80, 18]",2004-04-15,26.137,6.3,2111,33000000,54700105,R
37165,The Truman Show,"[35, 18]",1998-06-04,26.12,8.1,13961,60000000,264118201,PG
1895,Star Wars: Episode III - Revenge of the Sith,"[878, 12, 28]",2005-05-17,26.118,7.4,10870,113000000,850000000,PG-13
752,V for Vendetta,"[28, 53, 14]",2006-02-23,26.113,7.9,11716,54000000,132511035,R
78,Blade Runner,"[878, 18, 53]",1982-06-25,26.099,7.9,10942,28000000,41670166,R
787,Mr. & Mrs. Smith,"[28, 35, 18, 53]",2005-06-07,26.086,6.7,8173,110000000,478207520,PG-13
441130,Wolfwalkers,"[16, 10751, 12, 14]",2020-10-26,26.073,8.5,631,12000000,229041,PG
314095,The Lost City of Z,"[12, 18, 36]",2017-03-15,26.063,6.3,2219,30000000,8574339,PG-13
487297,What Men Want,"[35, 10749]",2019-02-08,26.05,6.2,1071,20000000,69766483,R
1452,Superman Returns,"[878, 28, 12]",2006-06-28,26.049,5.7,3275,270000000,391081192,PG-13
11361,Halloween 5: The Revenge of Michael Myers,"[27, 53]",1989-10-12,26.037,5.4,805,5000000,11642254,R
379149,The Foreigner,"[28, 53]",2017-09-28,25.988,6.8,1830,35000000,145374099,R
227159,Horrible Bosses 2,[35],2014-11-26,25.968,6.2,3439,42000000,107670357,R
1891,The Empire Strikes Back,"[12, 28, 878]",1980-05-20,25.934,8.4,13586,18000000,538400000,PG
465136,Every Day,"[18, 14, 10749]",2018-02-22,25.929,7.2,1912,4900000,10421847,PG-13
146233,Prisoners,"[18, 53, 80]",2013-09-18,25.915,8.0,8667,46000000,122126687,R
290098,The Handmaiden,"[53, 18, 10749]",2016-06-01,25.892,8.3,2489,8575000,37767206,R
277834,Moana,"[12, 35, 10751, 16]",2016-11-23,25.857,7.6,9965,150000000,690860472,PG
42297,Burlesque,"[18, 10749]",2010-11-23,25.834,7.2,1865,55000000,89519773,PG-13
251,Ghost,"[14, 18, 53, 9648, 10749]",1990-07-12,25.828,7.2,4373,22000000,505000000,PG-13
1367,Rocky II,[18],1979-06-15,25.827,7.2,3203,7000000,85182160,PG
323675,Ride Along 2,"[28, 35]",2016-01-14,25.804,6.2,1333,40000000,124827316,PG-13
4233,Scream 2,"[27, 9648]",1997-12-09,25.784,6.4,2614,24000000,172363301,R
10225,Friday the 13th Part VI: Jason Lives,"[27, 9648, 53]",1986-08-01,25.773,6.2,802,3000000,19472057,R
38778,Dinner for Schmucks,[35],2010-07-30,25.77,5.6,1385,69000000,86387857,PG-13
77951,Walking with Dinosaurs,"[16, 10751, 12]",2013-12-18,25.735,6.0,362,80000000,126546518,PG
10830,Matilda,"[35, 10751, 14]",1996-08-02,25.713,7.1,3338,36000000,33459416,PG
2309,Inkheart,"[12, 10751, 14]",2008-12-11,25.694,6.3,1713,60000000,62803180,PG
196867,Annie,"[35, 18, 10751]",2014-12-19,25.687,6.2,1084,65000000,133821816,PG
5548,RoboCop,"[28, 53, 878]",1987-07-17,25.618,7.3,3740,13000000,53424681,R
48988,Hall Pass,"[35, 10749]",2011-02-25,25.602,5.6,1551,36000000,86157237,R
2034,Training Day,"[28, 80, 18, 53]",2001-10-05,25.599,7.5,4412,45000000,104876233,R
120467,The Grand Budapest Hotel,"[35, 18]",2014-02-26,25.597,8.0,11687,30000000,174600318,R
2157,Lost in Space,"[878, 12]",1998-04-03,25.579,5.3,932,80000000,136159423,PG-13
1824,50 First Dates,"[35, 10749]",2004-02-13,25.579,6.8,5823,75000000,196482882,PG-13
43949,Flipped,"[10749, 18]",2010-08-06,25.575,7.8,1880,14000000,1755212,PG
402,Basic Instinct,"[53, 9648]",1992-03-20,25.551,6.8,2758,49000000,352927224,R
415,Batman & Robin,"[878, 28, 14]",1997-06-20,25.533,4.3,3902,125000000,238207122,PG-13
225565,That Awkward Moment,"[35, 10749]",2014-01-29,25.528,6.2,2286,8000000,45640143,R
14574,The Boy in the Striped Pyjamas,"[10752, 18]",2008-05-07,25.504,7.9,5525,12500000,20416563,PG-13
44826,Hugo,"[12, 18, 10751]",2011-11-22,25.501,7.2,5881,170000000,185770160,PG
591,The Da Vinci Code,"[53, 9648]",2006-05-17,25.499,6.7,7514,125000000,767820459,PG-13
10634,Friday,[35],1995-04-26,25.431,7.1,1277,3500000,28215918,R
56288,Spy Kids: All the Time in the World,"[10751, 35, 28]",2011-08-18,25.422,4.8,754,27000000,85564310,PG
194662,Birdman or (The Unexpected Virtue of Ignorance),"[18, 35]",2014-10-17,25.388,7.5,10885,18000000,103215094,R
77930,Magic Mike,"[18, 35]",2012-06-28,25.382,6.1,2477,7000000,167221571,R
1830,Lord of War,"[80, 18, 53]",2005-09-16,25.381,7.3,3497,50000000,72617068,R
40807,50/50,"[35, 18]",2011-09-30,25.353,7.1,3022,8000000,39187783,R
80280,[REC]³ Genesis,[27],2012-03-30,25.334,5.2,1092,6400000,11019975,R
296098,Bridge of Spies,"[53, 18]",2015-10-15,25.305,7.2,5701,40000000,165478348,PG-13
249660,God's Not Dead,[18],2014-03-21,25.283,6.0,706,17000000,29789000,PG
9969,Deck the Halls,"[35, 10751]",2006-11-22,25.28,5.5,434,51000000,47231070,PG
31011,Mr. Nobody,"[878, 18, 10749, 14]",2009-11-06,25.275,7.9,4901,47000000,2331721,NR
6977,No Country for Old Men,"[80, 18, 53]",2007-11-08,25.267,7.9,9171,25000000,171627166,R
417870,Girls Trip,[35],2017-07-21,25.264,6.8,1286,19000000,140376621,R
11090,The Animal,[35],2001-06-01,25.244,5.1,930,22000000,84772742,PG-13
271706,Big Fish & Begonia,"[16, 12, 14]",2016-07-08,25.227,7.5,317,4531653,84552250,PG-13
85,Raiders of the Lost Ark,"[12, 28]",1981-06-12,25.22,7.9,9638,18000000,389925971,PG
9874,Cobra,"[28, 80, 53]",1986-03-21,25.212,6.0,1245,25000000,49042224,R
512196,Happy Death Day 2U,"[35, 27, 878]",2019-02-13,25.203,6.3,2596,9000000,25327500,PG-13
1422,The Departed,"[18, 53, 80]",2006-10-05,25.2,8.2,11796,90000000,291465000,R
503919,The Lighthouse,"[18, 14, 53, 27]",2019-10-18,25.198,7.5,2967,11000000,18123239,R
116745,The Secret Life of Walter Mitty,"[12, 35, 18, 14]",2013-12-18,25.176,7.1,6292,90000000,188133322,PG
1359,American Psycho,"[53, 18, 80, 27]",2000-04-13,25.176,7.4,7251,6,4,R
142,Brokeback Mountain,"[18, 10749]",2005-09-10,25.173,7.8,5377,14000000,178043761,R
35056,Date Night,"[35, 28, 12]",2010-04-08,25.172,6.1,2293,55000000,152263880,PG-13
13183,Watchmen,"[28, 9648, 878]",2009-03-04,25.17,7.3,7233,130000000,185258983,R
328387,Nerve,"[9648, 12, 80]",2016-06-27,25.138,7.1,5971,19000000,85241496,PG-13
431530,A Bad Moms Christmas,[35],2017-08-04,25.129,6.3,1654,28000000,130560428,R
9928,Robots,"[16, 35, 10751, 878]",2005-03-10,25.128,6.4,3637,75000000,262511490,PG
8077,Alien³,"[878, 28, 27]",1992-05-22,25.075,6.3,4200,50000000,159773545,R
7347,Elite Squad,"[18, 28, 80]",2007-10-12,25.064,8.1,1658,4000000,14759148,R
9312,Mortal Kombat,"[28, 14]",1995-08-18,25.058,5.8,1670,18000000,122195920,PG-13
9823,Mortal Kombat: Annihilation,"[28, 14, 878]",1997-11-11,25.046,4.5,847,30000000,51376861,PG-13
667,You Only Live Twice,"[28, 53, 12]",1967-06-13,25.041,6.6,1518,9500000,111584787,PG
19404,Dilwale Dulhania Le Jayenge,"[35, 18, 10749]",1995-10-20,25.039,8.7,3259,13200000,100000000,G
36648,Blade: Trinity,"[28, 27, 14]",2004-12-08,25.024,5.9,3001,65000000,128905366,R
321258,The Boy,"[27, 53, 9648]",2016-01-22,25.021,5.9,3099,10000000,64188367,PG-13
38303,You Again,"[35, 10749]",2010-09-24,25.014,6.3,1040,20000000,32054369,PG
272878,Max,"[12, 18]",2015-06-26,24.975,7.1,620,20000000,43967255,PG
7191,Cloverfield,"[28, 53, 878]",2008-01-15,24.895,6.6,5603,25000000,170764026,PG-13
1894,Star Wars: Episode II - Attack of the Clones,"[12, 28, 878]",2002-05-15,24.892,6.5,10480,120000000,649398328,PG
64682,The Great Gatsby,"[18, 10749]",2013-05-10,24.887,7.4,10048,105000000,351040419,PG-13
356305,Why Him?,[35],2016-12-22,24.882,6.3,3414,38000000,118102725,R
61012,Silent Hill: Revelation 3D,"[53, 27, 9648]",2012-10-10,24.874,5.4,1235,20000000,52302796,R
4032,My Girl,"[35, 18]",1991-11-27,24.857,7.4,1588,17000000,59489799,PG
1635,The Island,"[28, 53, 878, 12]",2005-07-21,24.821,6.7,4331,126000000,162949164,PG-13
267193,Grimsby,"[28, 35]",2016-02-24,24.806,5.9,1834,35000000,27979040,R
1571,Live Free or Die Hard,"[28, 53]",2007-06-20,24.769,6.6,4607,110000000,383531464,PG-13
5689,The Blue Lagoon,"[10749, 12]",1980-07-05,24.768,6.2,1375,4500000,58853106,R
578189,Black and Blue,"[28, 53]",2019-10-25,24.76,6.8,577,12000000,22741061,R
272693,The DUFF,"[10749, 35]",2015-02-20,24.756,6.8,3874,8500000,43528634,PG-13
714,Tomorrow Never Dies,"[12, 28, 53]",1997-12-11,24.754,6.3,2317,110000000,333011068,PG-13
243683,Step Up All In,"[10749, 18, 10402]",2014-07-16,24.75,6.8,1683,45000000,86165646,PG-13
207932,Inferno,"[9648, 53, 18, 28]",2016-10-13,24.729,6.0,5305,75000000,220021259,PG-13
39691,Cats & Dogs: The Revenge of Kitty Galore,"[35, 10751, 28, 14, 12, 9648]",2010-07-28,24.724,5.2,479,85000000,112483764,PG
80274,Ender's Game,"[878, 28, 12]",2013-10-24,24.708,6.6,4745,110000000,125537191,PG-13
16140,Death Note: The Last Name,"[14, 53, 9648]",2006-10-28,24.663,6.9,341,20000005,50710400,PG-13
